frame,x,y,label
3907,57.349564,89.387505,0
5776,203.17233,56.791054,0
171,245.90753,25.451681,0
14230,268.93884,208.2303,0
1345,25.376364,81.6158,1
11606,39.793537,36.338203,1
3624,11.6043215,215.82793,0
8593,200.73747,268.46524,0
1787,289.0258,236.51384,0
1008,25.233164,145.32301,1
2997,205.71562,48.914368,0
1067,285.2979,5.518588,1
10939,278.2961,239.59671,1
876,216.29796,77.24762,1
2034,74.40375,88.45199,1
13866,255.92686,47.55832,0
2296,51.86039,67.26483,0
9269,124.27231,122.03179,0
7803,81.19696,258.84854,0
360,273.16327,185.20564,0
490,101.92625,49.888187,0
15125,206.92598,115.87436,1
11116,209.70201,200.59483,1
5839,213.88556,212.36618,0
262,4.889855,213.72562,0
15171,65.0884,205.04071,0
7930,275.33807,182.30302,1
3554,15.933284,243.51639,0
13303,140.51907,145.51743,0
2232,246.65932,71.88169,0
14079,159.55779,129.0856,0
11910,99.26142,88.69449,0
10320,185.80072,225.79402,0
6520,124.83072,255.85593,1
78,40.18245,107.9705,1
9772,31.759,12.226252,0
16375,28.738308,246.46494,0
168,41.511295,56.825928,1
2378,207.49394,129.13026,1
6421,238.99762,212.4495,0
4681,175.6044,222.45697,1
15702,240.52681,231.52792,0
15722,186.29085,224.08662,0
7836,14.974365,12.309843,0
8235,106.654594,97.67383,0
7961,87.3341,173.48955,1
5071,267.0444,241.28899,1
11576,157.54575,213.24669,0
1865,183.98924,144.72191,1
2441,232.44476,203.40329,0
2738,194.23509,159.64622,1
10641,261.18878,33.853855,1
10428,244.46834,173.1124,0
2467,26.292698,169.81511,1
17257,262.97733,214.42972,1
1147,39.052814,21.670866,0
13129,187.24608,225.08577,0
11761,195.16862,183.6434,0
13586,97.15009,67.200096,0
4785,184.4612,280.9786,0
10861,149.66656,236.30075,1
81,168.3576,51.52389,0
12007,116.352585,256.07553,0
10983,253.39629,89.27724,1
17692,250.97737,18.945013,0
2733,141.52026,57.579876,0
16157,161.55269,3.1773074,0
108,59.958603,18.74099,1
10273,172.88098,200.56097,0
17369,154.14857,88.96924,1
4527,236.15532,68.18603,1
7249,51.68139,59.92505,0
16740,13.90032,161.92303,0
14043,224.77693,260.38907,1
771,222.70132,237.33102,1
2118,118.8331,46.231556,1
15097,101.83229,127.07511,0
2824,12.500897,166.54874,1
15447,136.71933,123.983315,1
8443,47.601723,266.27863,1
9321,55.522717,289.3814,1
7612,165.69002,237.60153,0
7676,62.58867,237.15341,1
6889,104.06962,193.9805,0
12483,36.181633,30.167095,0
19673,150.06763,118.9506,1
7220,39.33971,49.484627,1
3112,22.621578,28.582611,0
5356,271.2865,27.553314,1
4746,124.57188,32.428352,0
1236,257.03738,176.01575,0
6346,14.079345,194.66478,0
3471,274.27158,176.36177,1
8095,219.46982,8.134024,0
7974,281.39374,70.42881,1
5123,117.09253,190.8524,1
7886,273.27704,178.22635,0
10989,270.88065,90.71589,1
1718,89.31316,281.96524,0
9597,88.11119,287.45636,0
17732,213.59581,214.16383,0
1067,118.81077,143.74387,0
7173,9.723013,274.22202,1
12100,203.16179,68.72722,0
245,133.36794,266.01892,0
9812,54.82303,197.54178,1
3214,51.093884,98.81473,0
19711,179.97603,137.92882,1
13071,245.56259,232.79019,1
2347,42.603653,98.78527,1
331,267.00626,170.67607,1
13871,125.12974,145.38577,1
12339,104.98139,117.466385,0
15016,10.926252,237.80127,0
7533,145.78883,266.8703,0
9496,94.613525,154.98772,1
5629,204.03416,59.690002,1
4488,261.24362,141.1862,0
7156,67.85701,68.48519,0
7655,260.08374,49.750755,0
14106,117.96938,191.64998,1
13160,121.22358,169.8317,1
2733,189.99025,235.68814,1
8084,156.31737,212.12306,1
1089,283.65894,99.590866,0
4234,161.8982,25.158613,0
3897,285.76718,254.23393,1
1407,187.81104,3.913895,0
2106,182.63263,132.5839,0
9381,8.504935,178.28845,0
17673,205.9155,193.64749,0
3262,121.9552,293.6551,1
4490,76.31759,88.15568,0
16908,234.81268,267.11243,0
18588,122.56161,109.28615,1
511,214.95258,139.08365,1
13500,77.728874,91.16785,1
2669,11.583133,284.83533,1
2477,224.81146,128.80693,1
6939,80.83939,95.14599,1
13065,208.52904,218.49232,0
2273,206.65805,49.35764,1
12006,10.2859745,182.93547,1
3827,106.54663,44.743435,1
47,150.08937,118.41468,1
6726,15.830648,113.10955,0
5127,268.7341,103.678314,0
10661,115.68625,40.757854,0
9347,125.80947,54.976933,0
869,221.05945,11.307464,0
5920,125.8151,139.52792,0
5274,283.75247,253.10075,1
14510,76.05388,139.01025,1
5936,90.59822,100.00017,0
7001,95.17897,32.787666,0
11615,140.45123,246.98302,0
6708,233.98186,8.848381,0
13872,123.243034,293.94516,1
2648,133.66449,207.95181,1
3227,157.2731,204.42578,1
6380,124.066055,30.711897,0
34,34.70134,17.43312,1
945,188.62314,185.5947,1
19492,222.97415,281.02444,1
14064,294.72986,164.83249,1
8260,165.24222,144.14072,0
19439,101.282974,65.64948,1
12529,213.63101,285.66193,0
16739,262.6998,53.623703,1
14195,72.20002,256.53177,0
9663,104.707855,198.51772,1
5065,50.738003,248.61479,0
13096,102.82391,60.05689,1
9151,180.65364,287.54663,0
10597,112.075874,119.608894,0
344,153.39249,89.85408,1
66,207.73099,77.223595,1
9660,43.491726,142.08266,0
18099,31.2024,154.47943,0
7860,228.16077,281.80862,0
8565,125.02341,122.49415,0
15051,97.40161,54.18556,0
16149,284.7034,100.23726,1
13491,101.14189,73.2459,1
8749,252.15625,256.98306,0
8625,116.50848,279.22113,0
18306,248.92494,270.147,0
7677,144.66037,151.01775,1
12914,184.52075,179.52477,0
5989,123.43284,167.09984,0
3093,69.56202,211.73483,1
12196,261.5173,71.03764,0
1110,45.498554,132.99588,0
3655,140.98215,166.42065,1
17078,218.25526,272.24216,0
17753,192.97083,182.29277,0
5960,146.1954,124.41645,1
2437,15.917348,243.36374,0
1710,121.75199,167.77856,0
15803,245.1753,238.4506,1
7099,89.33686,98.733826,0
906,250.36716,286.0654,0
681,102.30748,50.59789,0
8607,116.46555,279.14136,0
1776,183.20363,157.51628,1
18647,99.03228,234.37544,0
4388,206.67953,129.12978,1
5116,22.435867,114.43143,1
3015,84.494736,241.80267,1
10687,246.69705,59.78961,0
4812,153.70709,275.5438,1
209,113.334435,33.38143,1
8,99.71153,179.9913,1
8164,206.1799,143.50117,1
18719,45.489822,132.43184,1
468,72.165764,93.474304,1
9015,142.85423,190.10527,1
5978,76.30592,246.75833,0
4258,223.43657,247.78505,0
114,196.73483,19.022507,0
19540,81.13353,194.11888,0
2491,206.35919,172.12177,1
12020,200.1586,54.854572,1
12606,139.00133,120.78433,1
19341,231.16101,102.71587,0
7842,230.64117,252.68896,0
352,178.23172,75.56499,1
14349,260.28525,34.33618,0
8064,135.82802,257.6808,0
1548,213.21964,267.9085,0
2823,277.39288,63.20043,1
232,212.07048,52.741226,1
16714,70.959564,40.516434,0
528,163.27953,52.87932,0
8456,7.811913,265.7075,0
6046,9.402147,180.46938,0
7102,210.09956,220.93036,0
1711,278.92352,13.861918,1
19909,147.09314,124.46037,1
1336,189.1315,223.37062,1
17050,199.99673,111.45844,1
6710,47.950844,211.6671,0
2788,91.48292,215.7167,1
5663,173.57932,249.76828,1
9844,216.85408,76.16484,1
11244,206.4292,85.42262,1
160,179.61722,253.87234,0
7329,266.3326,237.17584,0
8132,153.5651,21.85411,0
7620,262.3574,270.1004,0
13998,39.272964,23.241287,1
9767,195.50977,184.841,0
5116,51.308704,75.67286,0
8910,256.13647,262.98187,0
12126,172.26985,199.15562,0
13730,175.41934,247.48543,0
2873,66.502884,265.81152,0
7105,213.93468,7.9817104,1
217,285.57077,131.4664,0
102,214.87352,215.13608,1
11895,122.4281,61.43485,1
7433,58.313732,247.04396,0
7298,199.8754,127.722275,0
3333,211.00954,33.46835,1
5005,50.900578,75.569046,0
2015,214.98695,214.11728,1
11104,31.272526,263.04865,1
17897,148.84506,81.909615,0
11002,55.60152,123.06582,0
3873,165.49052,10.893158,1
5824,236.10017,135.47746,1
9452,186.23015,126.68364,1
54,177.58148,278.56683,1
7546,266.33282,236.927,0
15940,256.10666,123.70013,1
9845,265.83664,76.800644,1
85,153.23853,89.14922,1
13106,133.53864,81.79775,0
12892,288.50143,200.99904,0
13182,124.85021,169.88408,1
14564,57.397068,173.911,1
1061,237.5263,140.27858,1
1953,246.9484,72.30536,0
15919,41.20109,194.02757,1
15207,278.99896,189.27643,0
2104,104.731,199.60913,1
2461,103.21552,38.850727,0
12906,77.103775,259.9869,0
11335,271.8728,175.36511,0
16439,129.51366,144.7173,0
18534,236.45723,276.7788,1
16799,46.66633,93.25726,0
18705,101.0417,268.5166,0
11494,23.619024,257.76947,0
5076,235.06839,131.79623,0
19255,51.513187,88.186386,0
11258,187.74739,175.38326,1
6344,247.89948,254.94434,0
2439,69.532524,287.792,0
10991,11.4452505,182.71895,1
1692,33.550194,253.3678,0
113,233.3942,204.5133,1
11246,24.93816,241.44897,0
19241,51.49648,88.01691,0
6059,74.27042,241.5545,0
1553,288.34967,157.98425,0
3966,267.45468,100.10131,0
70,224.87894,259.78723,1
9367,160.47873,137.60168,1
3542,175.70613,154.63823,1
5700,156.34189,265.0661,1
2347,86.044525,201.81293,1
14226,292.3287,17.086765,1
18052,201.04463,64.31393,1
5107,254.7118,22.245321,0
612,205.18034,142.58838,1
4691,58.613205,129.22649,1
11674,216.05524,114.69725,0
10359,248.46707,99.15003,1
7505,131.09215,53.896366,0
1526,188.45595,229.82013,0
2100,85.56284,238.30882,1
8038,7.4734106,243.01192,1
4423,19.600677,181.7977,0
4128,236.23477,69.098114,1
4269,200.40883,122.87485,1
15692,194.0693,27.050653,1
18658,161.24066,218.73859,1
14834,103.615944,124.55582,0
13787,295.815,290.74362,1
2453,258.9524,68.06453,0
563,168.08629,155.75287,0
18732,132.03185,189.43506,0
2305,188.08687,223.29446,1
18253,135.82603,93.090744,1
13563,88.874435,285.84122,0
15008,169.06444,243.35318,0
5182,33.50323,275.09644,0
3202,7.3957763,94.29638,1
18414,136.45305,93.08504,1
10480,184.37834,128.46254,0
3700,273.38614,215.32841,1
2806,194.16331,250.79672,0
16228,250.12415,257.36887,1
7706,121.66412,274.19778,1
19823,133.02277,253.34721,0
3103,5.082548,125.69856,1
14854,161.69255,137.70638,1
1843,156.40805,264.12265,1
17833,206.79182,144.95981,1
9,61.89575,237.28941,1
3370,255.278,70.43412,0
134,73.75094,39.93038,1
11091,151.72401,206.04347,0
7175,275.80093,228.85187,1
10853,275.01144,234.26985,0
6617,51.499664,60.203697,0
12,68.34938,139.10231,1
430,167.26384,51.976357,1
12932,117.33939,278.20456,0
1855,261.88843,102.93899,0
19045,155.31456,284.42877,0
9020,74.821976,129.1846,0
9509,140.97977,194.2044,1
5038,77.483635,133.70592,1
1790,160.65314,219.21423,1
1697,275.72977,101.85645,1
13575,119.76695,45.960796,1
3530,16.328457,245.45102,1
2792,107.242226,45.84015,1
528,256.4116,109.934654,1
13998,48.849045,275.38922,1
8111,284.12915,115.06225,0
17051,101.674805,37.460136,0
4204,19.666157,182.10815,0
3894,19.793356,182.22758,0
5902,113.67077,230.33725,0
850,137.4367,124.56035,1
5566,254.1239,55.560146,1
13871,15.147035,198.60426,0
948,125.2888,43.182228,0
11050,231.51657,17.986454,1
5143,46.253326,133.00273,1
3779,120.411606,258.949,0
7948,165.2014,153.96625,0
4786,97.85621,164.5665,1
9,40.395065,201.74234,1
14587,38.58636,22.795038,1
124,10.371865,251.408,0
16894,294.8472,215.6211,1
7691,137.92441,123.858986,1
11728,11.644951,239.45653,0
1560,90.36033,214.31369,0
5930,233.65434,71.53907,1
7332,274.75943,102.240555,1
2305,67.88124,7.5312395,0
13027,274.77524,176.78996,1
7337,260.22366,282.46277,1
323,114.97127,262.102,1
9464,108.11705,130.9878,1
15650,284.20493,229.5798,0
7360,256.95807,122.924995,1
19985,187.29695,126.99521,1
4145,248.66216,99.793594,1
7692,7.9847655,94.15034,1
5446,189.38199,71.96338,0
1584,110.00202,281.38416,1
6979,259.04892,54.38882,1
4417,6.544657,243.0194,1
12954,269.7568,189.33344,1
5254,237.6912,268.5467,1
3132,157.12794,264.5576,1
15457,163.53474,45.347233,0
13523,97.2639,67.14269,0
15672,37.08492,195.90147,1
8965,161.36264,131.49513,0
622,186.27151,20.234272,1
19479,115.80671,125.993546,1
1101,236.9914,140.00871,0
17922,199.0363,26.795593,1
347,285.40176,253.54698,1
557,90.99615,161.18526,1
18056,249.99284,65.33521,0
5438,262.9253,272.47787,0
4413,265.86334,40.831123,1
7175,133.6758,206.76929,1
2551,235.48634,68.55794,1
6298,114.06033,123.370476,0
2319,217.46927,220.19856,0
16218,262.7882,162.43536,0
11408,117.33043,257.45688,0
3933,137.20029,281.7252,0
3095,10.230328,273.9581,1
10231,48.182938,95.46671,0
3776,116.11628,198.61,0
45,188.1492,4.486787,1
10650,249.91245,65.210686,1
110,25.732561,81.10521,1
12335,200.22281,155.10045,0
564,47.22013,266.32327,1
7506,259.23175,29.971918,0
9089,63.84603,254.81726,1
4513,124.73889,32.20259,0
4989,137.78592,16.452318,1
5004,115.60189,199.61452,1
17725,111.88904,276.85254,0
18754,121.92168,168.81978,1
7714,125.89085,110.801285,1
1972,140.25511,171.29619,1
14830,209.04218,30.710869,0
256,207.4059,52.728107,1
2387,199.06815,236.61018,1
18120,182.91222,109.077995,0
16637,273.2905,18.828875,0
7765,212.12398,225.79915,1
12645,43.47359,121.154594,1
17922,79.590614,85.35954,0
4458,15.387359,244.5587,1
13885,118.743195,144.81265,1
5378,64.532104,156.53175,1
7885,264.14297,205.22058,0
14,187.6354,176.5704,1
12516,120.940575,284.05844,1
2591,150.63344,242.00256,1
4785,186.78246,290.64264,1
417,264.79956,40.788292,1
6667,185.28712,287.17444,0
2957,157.04723,203.91438,1
319,116.1374,287.82773,1
4189,237.81749,189.90402,1
9943,48.761013,247.21176,0
2309,10.99372,250.60587,0
16290,214.81436,137.97685,1
7738,43.38477,128.8859,0
77,125.59981,144.75664,0
1218,267.12997,241.4838,0
10212,71.72826,185.80078,0
14802,86.84819,209.34042,0
5389,57.726997,126.68729,0
3703,222.49788,280.17178,1
6422,96.25333,15.5793705,0
6777,140.0208,194.05785,1
10072,37.83819,189.42809,0
2759,119.236786,30.198769,1
7603,188.26863,184.8986,1
2612,261.94455,141.85794,1
4635,201.81798,190.54681,1
10021,244.69696,173.49516,0
5740,86.74895,62.06341,1
5691,267.65796,240.48473,1
15694,58.609386,234.45387,1
2119,253.70276,245.4855,0
2972,249.50815,284.26508,0
4908,173.40233,93.299126,0
9192,231.75948,17.368149,1
12814,197.9114,237.01096,1
4652,209.9617,248.51665,1
12621,265.12317,76.84623,1
4550,96.722046,15.834603,0
13538,270.01788,105.21552,0
9076,78.236664,89.303505,0
245,77.74805,139.9327,0
16507,194.84276,46.49279,0
13337,121.6199,138.93985,0
16731,23.936672,145.60085,1
1143,249.83429,285.93576,0
19405,164.67911,145.89514,0
10682,150.31871,269.30075,1
3721,210.57013,198.93137,0
7184,269.6884,90.42342,1
2130,233.59013,70.344696,0
11356,84.86389,160.26929,0
8530,75.55774,137.53586,0
14038,1.9738835,159.04063,0
2245,134.36595,36.68152,0
5637,18.944906,40.06982,0
11261,208.28258,275.4031,1
14769,217.79855,274.3683,0
13292,112.51822,230.46774,0
15315,194.94296,26.627846,1
15666,227.68716,249.41699,0
5452,246.00935,237.99088,1
17667,12.932879,167.21689,1
4864,210.78215,80.00797,1
13534,211.74382,52.089844,1
14233,231.98767,16.732943,0
4251,214.48557,264.56876,1
4150,258.76108,267.00876,1
19210,193.96252,229.20363,0
8756,183.41629,279.1791,0
653,207.59416,75.31333,0
7744,119.89418,165.94794,0
11050,132.47513,87.25026,0
794,50.059162,214.77145,0
11333,170.70197,114.13401,1
17256,257.00858,55.202488,1
8364,208.29057,76.12562,0
3932,282.6818,23.852177,1
178,215.87338,172.42932,0
3639,283.03055,215.54065,1
16866,175.97797,204.9289,1
12454,51.28898,101.75364,1
420,10.236156,238.71925,1
11060,163.99118,152.24251,0
1737,7.279927,50.32989,0
2074,163.21582,113.938934,1
12798,136.37291,237.02286,1
379,100.80991,61.461086,0
7416,219.58023,64.66474,1
11817,51.76319,77.69809,1
3760,188.73863,30.99281,0
539,261.3225,142.61388,1
11261,258.53464,8.604581,0
7852,237.78378,271.39545,0
6724,78.954384,261.74545,0
4455,200.46811,269.38846,1
10094,257.90253,267.36285,1
3843,193.44397,25.505575,0
19969,154.08813,90.25792,1
19604,268.0673,102.06368,1
10819,91.172874,291.49576,1
15498,228.44995,197.57924,0
122,229.58092,200.95238,1
19979,161.5578,18.436306,1
15762,95.93155,172.60287,0
4357,211.90529,39.582035,1
10683,272.02325,213.89728,1
2101,100.08755,61.267937,1
2122,66.85503,164.9989,1
3485,133.61694,35.486416,0
6000,18.188217,203.99939,1
10750,74.29647,40.454105,1
14114,208.32333,263.22986,0
5555,194.45184,115.35198,1
2906,273.44366,243.32173,1
1704,10.665168,193.81436,1
788,18.570395,168.2605,1
13668,213.2488,36.395065,1
6791,123.438385,110.11261,1
12834,12.6346445,167.55861,1
11323,166.03854,259.33154,1
18073,230.9208,251.93568,0
3645,106.96325,44.765934,1
18474,288.10764,223.04086,0
824,121.327484,260.41708,0
2006,289.45135,236.96318,1
2031,164.70132,181.98871,1
10819,40.89052,125.47993,0
10351,136.78076,196.42924,1
347,80.569176,265.17117,1
4353,33.095055,276.16464,0
2554,265.1481,76.23244,1
801,186.18954,20.11826,0
12451,162.48232,141.70285,0
12842,194.32063,231.11812,0
7772,65.278595,157.56851,1
13424,137.09695,169.43169,1
19198,220.39886,129.26338,0
9389,172.97165,201.36314,0
58,194.98357,114.837944,0
10097,262.32776,71.13995,0
8709,171.33536,11.017049,0
1273,157.17635,264.12875,0
124,177.78616,154.02682,0
3730,275.78543,181.43498,1
2596,261.8931,142.63184,1
9080,200.7599,268.65762,0
337,99.69846,180.40633,0
5248,162.55373,49.93601,0
3195,228.71062,289.8734,0
2227,286.48242,141.4864,1
11196,49.600895,72.27475,0
8113,80.07316,192.6523,1
2812,30.483345,262.37598,1
14485,177.31818,75.74824,1
16763,131.65901,85.82406,0
7315,181.60158,63.096935,0
17896,171.19583,216.63077,0
16737,235.59398,13.256859,1
2659,234.78783,56.97821,1
3540,74.85868,135.86899,0
4373,209.63087,246.46716,0
19884,96.800186,51.842827,0
6580,269.262,9.458684,0
10419,143.94652,232.17314,0
2118,183.00414,133.82451,1
5350,100.797424,179.99979,1
221,288.43716,18.60498,0
2152,159.16765,21.764826,1
9619,43.53,142.1306,0
1696,111.080124,4.559099,0
10868,6.2856584,247.65158,0
6509,267.3761,101.75699,1
18994,55.093746,196.6585,1
5155,180.85008,80.34619,1
5828,205.74567,141.5926,0
4052,207.41992,51.56523,0
7380,86.10161,13.059799,1
4246,124.086266,12.923896,0
7970,158.3688,287.77222,0
8136,243.44391,235.06007,0
34,149.76164,235.60577,1
162,153.34221,89.70753,0
17442,73.771866,183.56519,0
9665,161.74818,179.27313,1
5682,158.84166,280.36484,1
16615,153.9033,235.95149,1
670,205.6557,85.247116,0
2438,206.92485,178.19945,0
605,271.2374,224.42484,1
19341,205.4414,103.31657,0
3466,153.15503,236.2338,1
16817,127.505005,51.37232,0
4218,170.04146,153.43468,1
3779,81.93184,247.42897,0
3004,196.20334,189.65799,1
10650,267.74524,169.8218,1
8118,119.12312,46.561054,1
1036,194.03592,251.51506,0
963,288.58847,158.81384,0
5520,149.89542,268.89337,1
8075,252.98964,67.584145,0
16038,251.25668,116.271416,0
7312,216.6494,291.40244,1
5862,66.8638,114.650856,0
7340,79.00825,26.621792,1
11136,183.37784,292.0568,1
1463,39.62235,21.668354,1
7856,165.3138,154.03108,0
5099,262.75854,275.282,1
19551,10.492096,283.33722,0
8182,168.04239,148.03314,1
2742,177.68626,123.20476,1
3561,136.3897,165.93144,1
8213,187.03902,126.15099,1
14895,145.86446,204.39087,0
11745,258.1274,8.281624,0
716,208.9274,276.307,1
11306,138.5069,106.8287,1
142,274.29352,215.68979,0
1417,76.03415,124.49322,0
121,126.80632,127.3217,1
5030,173.75926,219.31331,1
4257,203.3701,43.62015,0
12221,223.24417,274.40424,0
12507,138.1584,189.88939,0
795,187.39357,176.63744,1
7925,4.9539886,47.472874,0
1878,11.048501,182.21828,1
4766,274.99744,181.1911,1
10290,203.77429,273.19543,1
9833,139.0667,171.27628,1
8720,6.073522,259.2618,0
657,64.36913,68.660645,1
17820,71.126305,192.22725,0
2229,129.73732,228.41356,1
2941,203.23778,272.6301,1
7858,23.941692,259.5496,0
6475,247.70975,206.74527,0
6338,252.50485,52.20391,0
79,159.83687,218.46521,1
9016,209.42313,48.39042,0
487,229.6439,133.81436,1
9597,264.2844,265.62146,0
10889,206.8439,73.45097,1
11872,11.686348,239.33669,0
222,284.8369,119.19018,0
6263,44.157726,130.65604,0
